date,race_name,race_number,race_place,rug,dog_name,dog_trainer,time,mgn,split,inRun,wgt,sire,dam,sp
2016-01-20,rockhampton/1791,7,1,8,little-ach-cee,dallas-beckett,24.10,0.00,8.84,,34.6kg,TURANZA-BALE,RITZA-NIGHT,1.50
2016-01-20,rockhampton/1791,7,2,1,sophie's-mate,darren-taylor,24.30,2.75,0.00,,28.1kg,FEAR-ZAFONIC,STEALTHY-SAL,8.80
2016-01-20,rockhampton/1791,7,3,2,slashin'-pete,jannine-miggins,24.35,3.50,0.00,,33.0kg,RADLEY-BALE,GIGGLING,7.70
2016-01-20,rockhampton/1791,7,4,4,focus-and-speed,peter-payne,24.36,3.75,0.00,,32.8kg,SPRING-GUN,FOCUS-BALE,10.60
2016-01-20,rockhampton/1791,7,5,7,summah's-knight,m-lutter,24.39,4.25,0.00,,33.0kg,BOGIE-KING,WESTEND-STAR,20.00
2016-01-20,rockhampton/1791,7,6,6,busby,william-boon,24.43,4.75,0.00,,34.7kg,BEKIM-BALE,RUN-RAMPANT,27.00
2016-01-20,rockhampton/1791,7,7,5,trade-in,garry-bevan,24.54,6.25,0.00,,29.9kg,FEAR-ZAFONIC,XANADU'S-IMAGE,24.00
2016-01-20,rockhampton/1791,7,8,3,what-magic,darren-taylor,24.59,7.00,0.00,,29.3kg,OAKS-ROAD,STILL-HOPING,15.70
2016-01-20,rockhampton/1791,8,1,8,harry-bailey,dallas-beckett,23.58,0.00,8.83,,31.9kg,BRETT-LEE,DAYDREAM,1.80
2016-01-20,rockhampton/1791,8,2,5,velocity-anne,william-boon,23.86,4.00,0.00,,27.6kg,DYNA-TRON,VELOCITY-ZAP,11.70
2016-01-20,rockhampton/1791,8,3,6,miss-o'neil,leslie-wisener,24.34,10.75,0.00,,27.7kg,HIGH-EARNER,FAT-LADY-SINGS,35.40
2016-01-20,rockhampton/1791,8,4,2,baltimore,trent-thorley,24.41,11.75,0.00,,33.4kg,COSMIC-RUMBLE,THRILLING-REIGN,21.80
2016-01-20,rockhampton/1791,8,5,3,thrilla-machine,christine-pollard,24.47,12.75,0.00,,28.2kg,EL-GRAND-SENOR,PERFECT-THRILL,4.00
2016-01-20,rockhampton/1791,8,6,4,cosmic-eye,darren-taylor,24.58,14.25,0.00,,28.3kg,COSMIC-RUMBLE,ENCAMPBELL,25.10
2016-01-20,rockhampton/1791,8,7,7,dynamite-speed,dallas-beckett,24.60,14.50,0.00,,24.6kg,WHERE'S-PEDRO,SPRING-EXTREME,8.90
2016-01-20,rockhampton/1791,8,8,1,make-the-switch,jannine-miggins,24.80,17.25,0.00,,28.6kg,FEAR-ZAFONIC,NIGHT-STORM,15.00
2016-01-20,rockhampton/1791,9,1,8,dream-girl-gabby,darren-taylor,23.89,0.00,8.88,,26.0kg,OAKS-ROAD,SAINT-DELLSY,3.20
2016-01-20,rockhampton/1791,9,2,6,kyammy,barbara-sam,24.00,1.50,0.00,,28.1kg,COLLISION,LORRALAI,13.70
2016-01-20,rockhampton/1791,9,3,1,velocity-eclipse,william-boon,24.27,5.25,0.00,,27.7kg,GLEN-GALLON,VELOCITY-THUNDER,11.20
2016-01-20,rockhampton/1791,9,4,7,deb's-penny,dallas-beckett,24.34,6.25,0.00,,25.9kg,MAGIC-SPRITE,DAYDREAM,2.90
2016-01-20,rockhampton/1791,9,5,2,overdrive-speed,neville-jackson,24.59,10.00,0.00,,32.2kg,PURE-OCTANE,SPRING-MITTEN,8.10
2016-01-20,rockhampton/1791,9,6,5,hexenbeast,peter-payne,24.71,11.75,0.00,,24.2kg,BOGIE-KING,ANOTHER-ABILITY,9.70
2016-01-20,rockhampton/1791,9,7,3,joie-eclat,a-johnson,24.82,13.25,0.00,,23.6kg,SPRING-GUN,CLASSY-DRESSER,37.70
2016-01-20,rockhampton/1791,9,8,4,halfa,raymond-young,24.83,13.25,0.00,,28.8kg,COLLISION,BUT-WHY-NOT,8.90
2016-01-20,rockhampton/1791,10,1,2,el-galo-girl,william-smith,23.88,0.00,8.96,,22.6kg,EL-GALO,SCREAMING-KIDZ,1.40
2016-01-20,rockhampton/1791,10,2,3,ickle-pickle,mark-bube,24.32,6.25,0.00,,28.3kg,COSMIC-RUMBLE,ZIN-ZIN-ZANZIBA,44.30
2016-01-20,rockhampton/1791,10,3,4,special-girl,gareth-miggins,24.42,7.75,0.00,,26.6kg,SURF-LORIAN,PERFECT-THRILL,11.70
2016-01-20,rockhampton/1791,10,4,5,long-long-train,a-johnson,24.44,8.00,0.00,,23.6kg,LOCHINVAR-MARLOW,LONG-LONG-MAMA,8.30
2016-01-20,rockhampton/1791,10,5,1,cut-out-pass,jannine-miggins,24.61,10.25,0.00,,30.4kg,VELOCETTE,DAPHNE-MAVIS,9.00
2016-01-20,rockhampton/1791,10,6,8,run-riot,warren-pirie,24.72,12.00,0.00,,32.9kg,EL-GRAND-SENOR,JULES-ASNER,11.30
2016-01-20,rockhampton/1791,10,7,6,kota-liz,neville-jackson,24.84,13.75,0.00,,27.4kg,FEAR-ZAFONIC,MAYLIZ,46.90
2016-01-20,rockhampton/1791,10,8,7,radley's-jackpot,christopher-tory,25.09,17.25,0.00,,23.7kg,RADLEY-BALE,JACKPOT-RETURN,45.50
2016-01-20,the-meadows/1789,1,1,5,baltic-valhalla,p-love,30.41,0.00,5.29,S7543,41.2kg,SPRING-GUN,PATH-TO-PROFIT,4.40
2016-01-20,the-meadows/1789,1,2,10,swan's-waddle,william-mcmahon,30.56,2.38,5.20,M2221,33.9kg,BARCIA-BALE,HEATER'S-SMOTHER,4.80
2016-01-20,the-meadows/1789,1,3,1,militant-chief,adriano-moro,30.68,4.43,5.15,Q1112,31.1kg,DYNA-TRON,KAYMAC-MAGIC,24.00
2016-01-20,the-meadows/1789,1,4,8,jett-zafonic,william-mcmahon,30.84,6.90,5.24,S4434,35.0kg,FEAR-ZAFONIC,AUNTY-BESSIE,36.90
2016-01-20,the-meadows/1789,1,5,3,kirk-bale,blake-shillington,30.93,8.25,5.29,M6665,34.6kg,DJAYS-OCTANE,KRISA-BALE,3.20
2016-01-20,the-meadows/1789,1,6,7,sisco-wander,michael-cimarosti,31.01,9.54,5.24,M5776,31.8kg,DYNA-LACHLAN,SISCO-POWER,10.60
2016-01-20,the-meadows/1789,1,7,2,makikos,mark-cauchi,31.23,13.14,5.29,M8888,26.3kg,SWIFT-FANCY,ENOUGH-DETAIL,8.80
2016-01-20,the-meadows/1789,1,8,4,limburg-jack,cornelis-reivers,31.43,16.32,5.20,M3357,32.6kg,COSMIC-CHIEF,LIMBURG-GEM,6.30
2016-01-20,the-meadows/1789,2,1,7,radio-silent,michael-carter,30.34,0.00,5.17,M1111,26.8kg,DJAYS-OCTANE,TRANSMIT,3.40
2016-01-20,the-meadows/1789,2,2,1,dr.-trojan,william-mcmahon,30.53,3.00,5.20,M2222,32.6kg,DYNA-TRON,DR.-JOY,9.80
2016-01-20,the-meadows/1789,2,3,6,allen-boydy,thomas-mitchell,30.83,7.79,5.39,S8854,38.7kg,DJAYS-OCTANE,BRENNA-BALE,8.60
2016-01-20,the-meadows/1789,2,4,5,limburg-frankie,peter-reivers,31.00,10.44,5.38,S7645,31.8kg,COSMIC-CHIEF,LIMBURG-GEM,9.30
2016-01-20,the-meadows/1789,2,5,8,zulu-storm,darren-fisher,31.02,10.78,5.21,S3533,27.1kg,KINLOCH-BRAE,SWEET-MELON,4.70
2016-01-20,the-meadows/1789,2,6,2,reatily-shintaro,lina-repici,31.10,12.10,5.37,M6466,31.5kg,SHINTARO-SAMURAI,INDIGO-FLAME,14.80
2016-01-20,the-meadows/1789,2,7,4,rusty-sidebottom,william-mcmahon,31.31,15.37,5.21,M5787,36.1kg,BARCIA-BALE,HEATER'S-SMOTHER,4.00
2016-01-20,the-meadows/1789,2,8,3,evening-fawlty,hayden-gilders,31.57,19.52,5.21,M4378,35.6kg,TAYLORS-SKY,PYRO-GIRL,33.40
2016-01-20,the-meadows/1789,3,1,4,movie-fever,andrea-dailly,34.45,0.00,9.08,M2211,32.5kg,BUCK-FEVER,MIDNIGHT-MOVIE,0.00
2016-01-20,the-meadows/1789,3,2,7,destini-wildfire,emilio-rinaldi,34.51,0.84,9.21,M3332,35.3kg,BRETT-LEE,GREYS-DESTINY,0.00
2016-01-20,the-meadows/1789,3,3,3,sisco-gillie,soner-ugursay,35.06,9.63,8.89,M1123,26.0kg,DYNA-LACHLAN,SISCO-POWER,0.00
2016-01-20,the-meadows/1789,3,4,1,college-graduate,jason-tolson,35.28,13.06,9.30,M4444,35.5kg,COLLEGE-CAUSEWAY,SUN'S-UP,0.00
2016-01-20,the-meadows/1789,3,5,8,baltic-charm,p-love,35.31,13.65,9.60,S7776,33.5kg,SPRING-GUN,PATH-TO-PROFIT,0.00
2016-01-20,the-meadows/1789,3,6,2,miss-briony,sheldon-hamilton,35.38,14.65,9.43,S5555,27.7kg,DYNA-TRON,MISS-SHANAE,0.00
2016-01-20,the-meadows/1789,3,7,6,macalister-zig,leslie-hughes,35.52,16.98,9.44,S6667,29.2kg,DYNA-TRON,FIRE-UP-CARLY,0.00
2016-01-20,the-meadows/1789,4,1,6,invictus-lawless,christian-schmidt,30.44,0.00,5.13,M1111,31.2kg,FARLEY-TURBO,INVICTUS-VENESSA,4.00
2016-01-20,the-meadows/1789,4,2,5,gotcha-rockin',paul-bartolo,30.49,0.78,5.23,M5333,33.3kg,BRETT-LEE,GLAMOROUS-KEISHA,4.10
2016-01-20,the-meadows/1789,4,3,2,dr.-lucious,william-mcmahon,30.55,1.71,5.18,M2222,30.7kg,DYNA-LACHLAN,DR.-SPYHNX,9.20
2016-01-20,the-meadows/1789,4,4,1,dolce-gusto,gregory-couldridge,30.94,7.90,5.23,M4644,29.3kg,KINLOCH-BRAE,DONNA-RICCA,6.30
2016-01-20,the-meadows/1789,4,5,4,trewmann,tina-womann,31.10,10.43,5.28,M8755,34.3kg,TREWLY-SPECIAL,MONICA'S-HOT,12.80
2016-01-20,the-meadows/1789,4,DNF,3,ninja-bale,heather-collins,0.00,0.00,5.26,M6488,34.3kg,RAZLDAZL-JAYFKAY,TONNELI-BALE,5.10
2016-01-20,the-meadows/1789,4,DNF,7,look-away,blake-shillington,0.00,0.00,5.28,M7877,32.2kg,BARCIA-BALE,UP-AND-AWAY,16.90
2016-01-20,the-meadows/1789,4,DNF,8,evening-major,hayden-gilders,0.00,0.00,5.22,M3566,37.5kg,TAYLORS-SKY,PYRO-GIRL,11.00
2016-01-20,the-meadows/1789,5,1,2,liam,david-burnett,30.17,0.00,5.12,M1111,32.3kg,STAGGER,LITTLE-MUMMA-HOT,1.60
2016-01-20,the-meadows/1789,5,2,1,see-him-run,simon-smith,30.61,7.00,5.26,M6222,32.7kg,FABREGAS,CASH-BOX,24.40
2016-01-20,the-meadows/1789,5,3,6,quaint-bale,steven-collins,30.83,10.46,5.32,M7544,27.6kg,TURANZA-BALE,COCO-BALE,20.20
2016-01-20,the-meadows/1789,5,4,3,lady-silver,sheldon-hamilton,30.84,10.62,5.26,M5333,29.5kg,DYNA-TRON,MISS-SHANAE,51.20
2016-01-20,the-meadows/1789,5,5,4,dig-deep-bert,raymond-gatt,30.90,11.63,5.18,M2475,29.6kg,LOCHINVAR-MARLOW,CENTRIFUGE,4.50
2016-01-20,the-meadows/1789,5,6,8,shirdon-wee-nell,kevin-chivell,31.12,15.16,5.25,M3766,26.1kg,COSMIC-CHIEF,SHIRDON-LAURYN,23.10
2016-01-20,the-meadows/1789,5,7,5,family-rules,todd-chatwin,31.26,17.43,5.25,M4657,34.1kg,KINLOCH-BRAE,FORGETFUL-LUCY,38.30
2016-01-20,the-meadows/1789,5,SCR,7,bush-courage,damian-fleming,blank,blank,blank,blank,blank,blank,blank,blank
2016-01-20,the-meadows/1789,6,1,5,lady-torah,sheldon-hamilton,30.32,0.00,5.27,S7211,31.1kg,DYNA-TRON,MISS-SHANAE,3.80
2016-01-20,the-meadows/1789,6,2,8,neville-bale,heather-collins,30.60,4.37,5.19,M1122,33.6kg,TURANZA-BALE,PENELOPE-BALE,7.00
2016-01-20,the-meadows/1789,6,3,2,leopold-bale,steven-collins,31.04,11.32,5.19,M2333,32.5kg,KINLOCH-BRAE,MAMIE-BALE,3.20
2016-01-20,the-meadows/1789,6,4,1,bush-rebel,damian-fleming,31.05,11.51,5.21,M5444,31.6kg,FABREGAS,PUZZLE-'EM-GIRL,3.90
2016-01-20,the-meadows/1789,6,5,4,bounty,tina-womann,31.40,17.17,5.27,M6765,31.1kg,TREWLY-SPECIAL,GARIS-GARIS,12.30
2016-01-20,the-meadows/1789,6,6,6,that's-the-plan,ronald-martin,31.57,19.75,5.20,M4556,31.7kg,BEKIM-BALE,DEMONICA,33.30
2016-01-20,the-meadows/1789,6,7,7,precipitation,todd-chatwin,31.76,22.76,5.19,M3677,35.6kg,EL-GRAND-SENOR,KIOWA-ANGEL,10.00
2016-01-20,the-meadows/1789,7,1,2,gunmetal-rebel,jess-fothergill,34.46,0.00,9.03,M1111,33.4kg,GO-FOREVER,GUNMETAL-LASS,0.00
2016-01-20,the-meadows/1789,7,2,8,swan-to-steele,noel-massina,34.85,6.13,9.09,M2222,32.5kg,COSMIC-RUMBLE,MALEEK,0.00
2016-01-20,the-meadows/1789,7,3,4,brown-bomber,michael-carter,34.94,7.67,9.28,M3333,37.9kg,MOGAMBO,TOTAL-UPGRADE,0.00
2016-01-20,the-meadows/1789,7,4,7,irish-asteria,ronald-dunne,35.01,8.76,9.38,M5544,27.5kg,NITRO-BURST,FLUSHED,0.00
2016-01-20,the-meadows/1789,7,5,1,hestia-bale,jason-hardy,35.52,16.78,9.31,M4455,29.1kg,METICULOUS,KINGSTON-BALE,0.00
2016-01-20,the-meadows/1789,7,6,6,sisco-fiasco,larry-franklin,35.59,17.84,9.46,M6666,28.3kg,KILTY-LAD,SISCO-FLAME,0.00
2016-01-20,the-meadows/1789,7,7,3,kraken-flash,kevin-eyles,35.71,19.83,9.63,S7777,29.7kg,NITRO-BURST,STRAWBERRY-FIELD,0.00
2016-01-20,the-meadows/1789,8,1,4,integrity-sal,paul-bartolo,30.13,0.00,5.08,M1111,30.0kg,BRETT-LEE,GLAMOROUS-KEISHA,4.20
2016-01-20,the-meadows/1789,8,2,3,lister-bale,robert-camilleri,30.33,3.14,5.17,M2222,32.2kg,BEKIM-BALE,DYNA-OBELIA,8.70
2016-01-20,the-meadows/1789,8,3,6,le-luca,jess-fothergill,30.58,7.14,5.26,M5433,28.0kg,BEKIM-BALE,LE-PIPPY,19.30
2016-01-20,the-meadows/1789,8,4,2,zonda-bale,robert-camilleri,30.81,10.83,5.24,M3345,31.1kg,DYNA-TRON,HORIZON-BALE,9.70
2016-01-20,the-meadows/1789,8,5,1,next-to-go,robert-camilleri,30.87,11.71,5.26,M6554,29.7kg,MAGIC-SPRITE,RUN-RAMPANT,4.40
2016-01-20,the-meadows/1789,8,6,8,ima-lonely-boy,samantha-ferguson,30.94,12.92,5.24,M4777,30.1kg,FABREGAS,PRETTY-SPIFFY,9.30
2016-01-20,the-meadows/1789,8,7,7,spa-jangles,j-mccoll,30.95,12.97,5.40,M8666,34.2kg,DYNA-LACHLAN,PROVEN-PLACID,59.40
2016-01-20,the-meadows/1789,8,8,5,shake-'em-off,graham-james,30.98,13.44,5.31,S7888,30.4kg,COLLIDE,MUZA'S-GIRL,3.10
2016-01-20,the-meadows/1789,9,1,2,isala-bale,tina-womann,30.19,0.00,5.12,M2111,24.2kg,TAYLORS-SKY,ADELLE-BALE,4.50
2016-01-20,the-meadows/1789,9,2,4,destini-soprano,emilio-rinaldi,30.31,1.90,5.20,M4222,30.0kg,SOPRANO-DRIVE,DESTINY-SHAKER,5.40
2016-01-20,the-meadows/1789,9,3,6,hatchet-bale,tina-womann,30.42,3.65,5.12,M1333,29.2kg,TAYLORS-SKY,ADELLE-BALE,4.10
2016-01-20,the-meadows/1789,9,4,5,lord-kitchener,john-weir-smith,30.78,9.33,5.25,S6555,30.2kg,COLLIDE,GUACAMOLE,28.10
2016-01-20,the-meadows/1789,9,5,8,allen-dynamo,tina-womann,30.86,10.68,5.17,M3444,32.1kg,RAZLDAZL-GEORGE,QUIZ-BALE,4.40
2016-01-20,the-meadows/1789,9,6,7,ginger-speed,clint-capuano,30.92,11.60,5.20,M5886,26.1kg,KELSOS-FUSILEER,LIBERTY-SPEED,7.80
2016-01-20,the-meadows/1789,9,7,1,calahan-rocks,rohan-gladman,30.96,12.19,5.31,S7667,34.4kg,NITRO-BURST,KATIE-CALAHAN,15.10
2016-01-20,the-meadows/1789,9,8,3,gone-to-texas,murray-collyer,31.03,13.33,5.33,M8778,32.5kg,SMOOTH-FANCY,CASEY'S-ANGEL,14.30
2016-01-20,the-meadows/1789,10,1,4,zanpa-bale,robert-camilleri,29.93,0.00,5.09,M1111,35.4kg,BARCIA-BALE,DYNA-PANAMA,0.00
2016-01-20,the-meadows/1789,10,2,8,lord-diamond,robert-camilleri,30.42,7.81,5.17,M2222,29.6kg,BARTRIM-BALE,DYNA-KALIA,0.00
2016-01-20,the-meadows/1789,10,3,1,midnight-flynn,michael-carter,30.90,15.48,5.22,M5654,28.5kg,HIGH-EARNER,LITTLE-ZEVA,0.00
2016-01-20,the-meadows/1789,10,4,7,jenkins-bale,thomas-mitchell,31.12,18.86,5.20,M3333,34.2kg,COSMIC-CHIEF,CHLOE-ALLEN,0.00
2016-01-20,the-meadows/1789,10,5,2,same-day,michael-carter,31.14,19.21,5.41,S6445,30.3kg,BIT-CHILI,ACTIVITY,0.00
2016-01-20,the-meadows/1789,10,6,6,not-held,theo-van-taarling,31.49,24.87,5.20,M4566,35.3kg,MOGAMBO,VELOCITY-CLOUD,0.00
2016-01-20,the-meadows/1789,11,1,3,who-told-lindylu,anthony-hyde,30.33,0.00,5.20,M3211,24.4kg,COSMIC-RUMBLE,WHO-TOLD-HELEN,8.20
2016-01-20,the-meadows/1789,11,2,4,despedida,verity-cotton,30.35,0.30,5.15,M1122,28.8kg,COLLISION,MISS-LOUISE,3.00
2016-01-20,the-meadows/1789,11,3,8,instant-allen,steven-collins,30.53,3.11,5.20,M2433,24.5kg,TAYLORS-SKY,BALA-BALE,7.50
2016-01-20,the-meadows/1789,11,4,5,yeates-bale,heather-collins,30.54,3.29,5.20,M4344,33.8kg,DYNA-TRON,HORIZON-BALE,2.80
2016-01-20,the-meadows/1789,11,5,6,ripper,todd-chatwin,30.76,6.81,5.31,S6555,32.0kg,EL-GRAND-SENOR,KIOWA-ANGEL,32.30
2016-01-20,the-meadows/1789,11,6,2,code-breaker,gregory-couldridge,31.32,15.67,5.28,M5666,30.6kg,SUPERMAN,SEKULA-STAR,16.00
2016-01-20,the-meadows/1789,11,7,1,smokey-whispers,amanda-scott,31.40,16.98,5.38,M8877,29.7kg,COLLISION,GIDDIGAN,20.90
2016-01-20,the-meadows/1789,11,8,7,punk-star-lass,michelle-mallia-magri,31.51,18.75,5.33,M7788,30.9kg,TALK'S-CHEAP,PUNK-PORTRAIT,9.70
2016-01-20,the-meadows/1789,12,1,3,seabrook-girl,kevin-dillon,30.42,0.00,5.20,M2111,25.4kg,COSMIC-CHIEF,SEABROOK-LASS,15.50
2016-01-20,the-meadows/1789,12,2,8,duff-bale,heather-collins,30.52,1.56,5.23,M3422,33.2kg,TURANZA-BALE,KUMAR-BALE,5.70
2016-01-20,the-meadows/1789,12,3,4,macalister-sam,leslie-hughes,30.73,4.98,5.18,M1243,29.8kg,COLLISION,WAYNE'S-MAGIC,6.90
2016-01-20,the-meadows/1789,12,4,5,keroma-storm,darren-fisher,30.79,5.89,5.40,S8887,31.8kg,MAGIC-SPRITE,THUNDERING-SPEED,5.00
2016-01-20,the-meadows/1789,12,5,6,dr.-shiki,william-mcmahon,30.88,7.35,5.34,S7666,30.9kg,DYNA-LACHLAN,DR.-NIBBLES,36.00
2016-01-20,the-meadows/1789,12,6,7,paua-invader,todd-chatwin,30.91,7.76,5.27,M5555,33.3kg,FABREGAS,PAUA-TO-TERRIFY,49.80
2016-01-20,the-meadows/1789,12,7,1,billy-bio,sheldon-hamilton,31.03,9.71,5.26,M4334,32.3kg,COSMIC-CHIEF,JANE'S-A-DIVA,5.10
2016-01-20,the-meadows/1789,12,8,2,midnight-outlaw,cameron-bahen,31.06,10.10,5.29,S6778,31.5kg,COSMIC-RUMBLE,MIDNIGHT-ECLIPSE,2.80
2016-01-20,wentworth-park/1792,1,1,5,my-names-sandy,andrew-crouch,30.35,0.00,5.60,31111,25.4kg,CAPE-HAWKE,ONDINA-BALE,2.40
2016-01-20,wentworth-park/1792,1,2,1,rinaldo-reason,john-gale,30.61,3.75,5.66,22222,30.2kg,CAPE-HAWKE,TILLY-LOU,8.20
2016-01-20,wentworth-park/1792,1,3,2,gold-road,marie-burton,30.94,8.25,5.66,13333,26.9kg,EL-GRAND-SENOR,GOLD-HANNAH,5.10
2016-01-20,wentworth-park/1792,1,4,4,bogan-boy-racer,george-zarounas,31.16,11.50,5.72,74444,31.9kg,NITRO-BURST,HEAT-THE-PLATE,27.80
2016-01-20,wentworth-park/1792,1,5,6,nesta-no-cry,george-borg,31.25,12.75,5.84,56555,29.8kg,KINLOCH-BRAE,KOWEM-GIRL,19.30
2016-01-20,wentworth-park/1792,1,6,7,aquisition,mark-gatt,31.40,15.00,5.84,67766,32.7kg,BRETT-LEE,SHANGHAI-ROSE,3.70
2016-01-20,wentworth-park/1792,1,7,8,stoker-up,john-rudd,31.62,18.00,5.74,45677,27.0kg,MAGIC-SPRITE,MAGIC-MAGGIE,10.30
2016-01-20,wentworth-park/1792,2,1,1,docker,michael-hardman,42.88,0.00,16.22,11111,32.9kg,WANDY-NEG,SHELLY-RELTUB,2.70
2016-01-20,wentworth-park/1792,2,2,4,marble-gem,subawa-ngurah,43.33,6.25,16.97,77632,29.3kg,COSMIC-CHIEF,GEMBAZ,22.00
2016-01-20,wentworth-park/1792,2,3,2,jacobite-darcie,derek-kerr,43.45,8.25,16.63,22223,28.1kg,BARCIA-BALE,JACOBITE-ANNA,16.60
2016-01-20,wentworth-park/1792,2,4,6,big-roy,craig-sheridan,43.48,8.50,16.98,35744,32.5kg,COLLIDE,MISSOURI-SIYAN,11.30
2016-01-20,wentworth-park/1792,2,5,3,my-miss-uno,john-james,44.09,17.25,16.83,44455,26.7kg,PRIMO-UNO,ROXY-BLUE,9.50
2016-01-20,wentworth-park/1792,2,6,8,betsy-berger,ryan-freedman,45.02,30.50,16.71,53366,25.6kg,TUIAKI,SMART-BETSY,10.70
2016-01-20,wentworth-park/1792,2,7,7,cristalle-coco,lorraine-atchison,45.10,31.75,16.87,66577,27.8kg,BRETT-LEE,CRISTALLE,2.40
2016-01-20,wentworth-park/1792,3,1,1,road-agent,mark-gatt,30.15,0.00,5.60,32111,33.0kg,OAKS-ROAD,UNO-EMI,1.90
2016-01-20,wentworth-park/1792,3,2,6,zipping-jet,christine-proctor,30.19,0.75,5.61,23322,34.1kg,MOGAMBO,NAVIGATOR-MISS,7.40
2016-01-20,wentworth-park/1792,3,3,8,lovelace,john-smart,30.26,1.50,5.68,66433,30.1kg,SWIFT-FANCY,INFLATED-EGO,8.50
2016-01-20,wentworth-park/1792,3,4,2,establish,michael-clayton,30.77,8.75,5.55,11244,28.8kg,DYNA-LACHLAN,OFFICIATE,9.90
2016-01-20,wentworth-park/1792,3,5,5,cosmic-tyson,andrew-crouch,31.04,12.75,5.68,74555,29.8kg,COSMIC-RUMBLE,OVER-SOME,27.80
2016-01-20,wentworth-park/1792,3,6,3,biffle,justin-king,31.09,13.25,5.89,88777,30.5kg,MAGIC-SPRITE,FLORINDA-BELLE,5.70
2016-01-20,wentworth-park/1792,3,7,7,rapid-extraction,tracey-mullin,31.22,15.25,5.68,57666,27.7kg,TUIAKI,RAPID-CHARM,31.80
2016-01-20,wentworth-park/1792,3,SCR,4,myrniong-socks,mario-azzopardi,blank,blank,blank,blank,blank,blank,blank,blank
2016-01-20,wentworth-park/1792,4,1,4,whittaker,julie-fletcher,42.36,0.00,16.21,11111,33.1kg,MILLDEAN-PANTHER,MRS-TRICKETT,1.80
2016-01-20,wentworth-park/1792,4,2,2,zipping-carter,jason-mackay,42.59,3.25,16.61,66322,31.2kg,MANDAGERY-MAN,PINK-BANDANNA,7.10
2016-01-20,wentworth-park/1792,4,3,3,porrentruy,gary-adams,42.88,7.50,16.74,54544,33.8kg,BEKIM-BALE,ZARBO,4.30
2016-01-20,wentworth-park/1792,4,4,6,are-jip,kristy-sultana,42.91,7.75,16.39,43233,31.4kg,FABREGAS,MONIQUE'S-DOLL,6.60
2016-01-20,wentworth-park/1792,4,5,1,eleven-madison,jason-magri,43.17,11.50,16.68,32455,28.0kg,HIGH-EARNER,MAGIC-CAPERS,14.20
2016-01-20,wentworth-park/1792,4,6,8,smooth-number,allen-hansen,43.25,12.75,16.82,25666,29.5kg,SMOOTH-FANCY,IRONBARK-REBEL,52.00
2016-01-20,wentworth-park/1792,4,7,7,miss-fiction,ivan-hanna,43.32,13.75,16.87,77777,29.1kg,MOGAMBO,TIME-HONOURED,62.40
2016-01-20,wentworth-park/1792,5,1,8,sky-magic,jason-mackay,30.30,0.00,5.52,62111,28.6kg,COSMIC-RUMBLE,MICKEY-LEE,3.30
2016-01-20,wentworth-park/1792,5,2,3,barcelona-star,benjamin-sweetman,30.66,5.25,5.52,11333,28.3kg,FABREGAS,SUDDENLY,8.80
2016-01-20,wentworth-park/1792,5,3,5,hugo-boss,raymond-webster,30.68,5.25,5.53,33222,33.0kg,DYNA-LACHLAN,LAGOON-LOWANNA,5.00
2016-01-20,wentworth-park/1792,5,4,7,time-is-precious,robert-groizard,30.71,5.75,5.58,25544,26.5kg,SPRING-GUN,FRIENDS-FOREVER,10.70
2016-01-20,wentworth-park/1792,5,5,1,raglan-gun,jeffrey-mooney,30.78,6.75,5.60,54455,31.2kg,SPRING-GUN,PINK-ROCKSTAR,8.50
2016-01-20,wentworth-park/1792,5,6,2,shady-son,owen-langley,31.24,13.25,5.64,46666,29.3kg,MAGIC-SPRITE,SHADY'S-LESSON,3.00
2016-01-20,wentworth-park/1792,5,7,9,gone-ratty,michael-hooper,31.40,15.75,5.67,77777,27.5kg,COSMIC-RUMBLE,FANCY-LISS,50.70
2016-01-20,wentworth-park/1792,6,1,7,cosmic-break,jason-magri,30.05,0.00,5.53,31111,35.2kg,COSMIC-RUMBLE,FERLY-GAIN,3.30
2016-01-20,wentworth-park/1792,6,2,3,ace-i-am,judith-richardson,30.44,5.50,5.72,86422,33.2kg,SPRING-GUN,LUCK-VIRUS,27.20
2016-01-20,wentworth-park/1792,6,3,2,aqua-dragon,frank-hurst,30.60,7.75,5.60,24554,32.5kg,FABREGAS,CHINS,4.70
2016-01-20,wentworth-park/1792,6,4,4,fraudulent,justin-king,30.63,8.25,5.66,73333,32.5kg,MAGIC-SPRITE,FLORINDA-BELLE,6.40
2016-01-20,wentworth-park/1792,6,5,1,wish-right-now,allen-hansen,30.75,10.00,5.58,42245,28.4kg,EL-GRAND-SENOR,MISS-PHOENIX,20.20
2016-01-20,wentworth-park/1792,6,6,5,jiggly-legs,charlie-finianos,30.79,10.50,5.62,17666,30.0kg,GO-WILD-TEDDY,BENDEN-SNAP,4.60
2016-01-20,wentworth-park/1792,6,7,8,morgan-brothers,keith-selten,30.86,11.50,5.60,65777,28.5kg,LOCHINVAR-MARLOW,LET'S-DECIDE,7.20
2016-01-20,wentworth-park/1792,6,8,6,myrniong-belle,mario-azzopardi,30.92,12.25,5.62,58888,29.2kg,BRETT-LEE,SWEET-FANCY,15.20
2016-01-20,wentworth-park/1792,7,1,5,reco-marlow,frank-cini,30.64,0.00,5.54,22333,28.5kg,LOCHINVAR-MARLOW,CAPRICORN-TIGER,23.00
